6.969737,Automatic annotation of multimedia content by user clickthroughs: enhancing the performance of multimedia search engines,1
6.25415,Multimedia ontology learning for automatic annotation and video browsing,1
5.9397097,Enhancing search in a geospatial multimedia annotation system,0
5.845457,Image retrieval based on a multipurpose watermarking scheme,0
5.422948,Concept based interactive retrieval for social environment,0
5.383503,Active learning in multimedia annotation and retrieval: A survey,1
5.2279186,A hybrid ontology and visual-based retrieval model for cultural heritage multimedia collections,1
5.166996,Graph aggregation based image modeling and indexing for video annotation,1
5.023505,Browsing personal digital photograph collections with spatial and temporal based ontology and MPEG-7 dozen dimensional digital content architecture,1
4.9905133,Personalized video adaptation based on video content analysis,1
4.9019504,Semantic Web for Content Based Video Retrieval,1
4.8212013,Towards the semantic and context-aware management of mobile multimedia,1
4.547067,An annotation method and application for video contents based on a semantic graph,1
3.861277,Learning ontology for personalized video retrieval,1
3.801429,A web-based system for collaborative annotation of large image and video collections: an evaluation and user study,1
3.610109,A video retrieval system for electrical safety education based on a mobile agent,1
3.515501,Shiatsu: semantic-based hierarchical automatic tagging of videos by segmentation using cuts,1
3.4332783,Timesheets.js: when SMIL meets HTML5 and CSS3,0
3.4121637,Investigating the usability of a mobile location-based annotation system,1
3.226862,Surfing on artistic documents with visually assisted tagging,0
3.1052575,Video-Based sign language content annotation by incorporation of MPEG-7 standard,1
2.7146556,How do you feel about "dancing queen"?: deriving mood And theme annotations from user tags,1
2.532685,Hidden Markov models for automatic annotation and content-based retrieval of images and video,1
2.4652944,A survey of semantic image and video annotation tools,1
2.2840028,GAT: a Graphical Annotation Tool for semantic regions,1
2.282061,Online multi-label active annotation: towards large-scale content-based video search,1
2.2803254,A usability study of a mobile content sharing system,1
2.026907,State-of-the-art on spatio-temporal information-based video retrieval,1
1.9726777,MonuAnno: automatic annotation of georeferenced landmarks images,0
1.7537479,Content redundancy in YouTube and its application to video tagging,1
1.7165908,Video Annotation for Content-based Retrieval using Human Behavior Analysis and Domain Knowledge,1
1.5792058,Towards effective video annotation: An approach to automatically link notes with video content,1
1.5138612,VFerret: content-based similarity search tool for continuous archived video,0
1.4554002,Text mining and probabilistic language modeling for online review spam detection,0
1.3624952,Knowledge-Supported Segmentation and Semantic Contents Extraction from MPEG Videos for Highlight-Based Annotation, Indexing and Retrieval,1
1.2328064,CLOVIS: towards precision-oriented text-based video retrieval through the unification of automatically-extracted concepts and relations of the visual and audio/speech contents,1
1.2180793,Extracting Motion Annotations from MPEG-2 Compressed Video for HDTV Content Management Applications,1
1.1962376,Visual video retrieval system using MPEG-7 descriptors,1
0.84258413,A scalable and extensible segment-event-object-based sports video retrieval system,1
0.7222334,Model-based analysis of flow-mediated dilation and intima-media thickness,0
0.7077491,Experiences of semantic tagging with Tilkut,1
0.6166442,Visualization in Medicine: Theory, Algorithms, and Applications,0
0.57519215,Vlogging: A survey of videoblogging technology on the web,0
0.53626096,Film Video Modeling,1
0.4985115,Building a Usable and Accessible Semantic Web Interaction Platform,0
0.49461758,Experiential meeting system,0
