6.4567814,Personalized video adaptation based on video content analysis,1
6.302859,Towards effective video annotation: An approach to automatically link notes with video content,1
6.1857104,Online multi-label active annotation: towards large-scale content-based video search,1
6.1673794,Video-Based sign language content annotation by incorporation of MPEG-7 standard,1
5.885362,Hidden Markov models for automatic annotation and content-based retrieval of images and video,1
5.553115,Video Annotation for Content-based Retrieval using Human Behavior Analysis and Domain Knowledge,1
5.3747835,Graph aggregation based image modeling and indexing for video annotation,1
5.282312,VFerret: content-based similarity search tool for continuous archived video,0
5.281401,An annotation method and application for video contents based on a semantic graph,1
4.907874,Automatic Classification of Tennis Video for High-level Content-based Retrieval,1
4.8354406,Content redundancy in YouTube and its application to video tagging,1
4.8102136,A survey of semantic image and video annotation tools,1
4.634804,Optimizing multi-graph learning: towards a unified video annotation scheme,1
4.5852313,Semantic Web for Content Based Video Retrieval,1
4.5352793,A web-based system for collaborative annotation of large image and video collections: an evaluation and user study,1
4.345799,State-of-the-art on spatio-temporal information-based video retrieval,1
4.319135,A video retrieval system for electrical safety education based on a mobile agent,1
3.9628296,A scalable and extensible segment-event-object-based sports video retrieval system,1
3.962247,Extracting Motion Annotations from MPEG-2 Compressed Video for HDTV Content Management Applications,1
3.8999732,Investigating the usability of a mobile location-based annotation system,1
3.8881502,Multimedia ontology learning for automatic annotation and video browsing,1
3.7897172,Shiatsu: semantic-based hierarchical automatic tagging of videos by segmentation using cuts,1
3.7151897,Knowledge-Supported Segmentation and Semantic Contents Extraction from MPEG Videos for Highlight-Based Annotation, Indexing and Retrieval,1
3.603376,Learning ontology for personalized video retrieval,1
3.572166,Browsing personal digital photograph collections with spatial and temporal based ontology and MPEG-7 dozen dimensional digital content architecture,1
3.569252,Active learning in multimedia annotation and retrieval: A survey,1
3.3868203,Film Video Modeling,1
3.2804873,Automatic annotation of multimedia content by user clickthroughs: enhancing the performance of multimedia search engines,1
3.1905825,Visual video retrieval system using MPEG-7 descriptors,1
3.0706046,CLOVIS: towards precision-oriented text-based video retrieval through the unification of automatically-extracted concepts and relations of the visual and audio/speech contents,1
2.7563267,Concept based interactive retrieval for social environment,0
2.5314145,A hybrid ontology and visual-based retrieval model for cultural heritage multimedia collections,1
2.5295563,Enhancing search in a geospatial multimedia annotation system,0
2.5203178,GAT: a Graphical Annotation Tool for semantic regions,1
2.502788,A usability study of a mobile content sharing system,1
2.4795768,MonuAnno: automatic annotation of georeferenced landmarks images,0
2.1764712,Model-based analysis of flow-mediated dilation and intima-media thickness,0
1.9093065,Image retrieval based on a multipurpose watermarking scheme,0
1.6657068,Content-based mood classification for photos and music: a generic multi-modal classification framework and evaluation approach,0
1.560229,Beyond search: Event-driven summarization for web videos,1
1.4003873,Relevance feedback strategies for artistic image collections tagging,0
1.0566479,Towards the semantic and context-aware management of mobile multimedia,1
0.92534244,Surfing on artistic documents with visually assisted tagging,0
0.9107634,How do you feel about "dancing queen"?: deriving mood And theme annotations from user tags,1
0.83346754,Automatic tag expansion using visual similarity for photo sharing websites,1
0.83207923,Vlogging: A survey of videoblogging technology on the web,0
0.8216609,Experiences of semantic tagging with Tilkut,1
0.68793553,Experiential meeting system,0
0.47884488,Smart meeting systems: A survey of state-of-the-art and open issues,0
0.3002822,Text mining and probabilistic language modeling for online review spam detection,0
0.27846438,Automatic creation of photo books from stories in social media,1
0.27562732,Timesheets.js: when SMIL meets HTML5 and CSS3,0
0.24478687,Assisted animated production creation and programme generation,0
0.20647217,Building a Usable and Accessible Semantic Web Interaction Platform,0
